timestamp,close,open,high,low,volatility,volume,returns_8h,returns_24h,funding_rate,fear_greed,price_momentum,search_interest,open_interest,volume_ma_7d
2023-01-02 02:00:00,16818.02870992189,16548.5928043366,16831.40904330061,16547.99891094802,0.016281499506996422,6976139286.667945,0.057600394642233654,0.0018132140619266934,-0.002552390693644988,50,0.0,50.0,4966333242.153745,
2023-01-02 03:00:00,16866.76800450381,16818.02870992189,16869.25300394304,16801.014599949034,0.002898038493248878,5092074596.047983,0.05791741103824499,-0.007819168075360428,-0.004808997148475108,50,0.0,50.0,4915398164.946014,
2023-01-02 04:00:00,17178.188704290755,16866.76800450381,17202.449999712513,16835.075888032363,0.018463566920692065,4540568726.462818,0.08077433296156622,0.004332926445944185,-0.0014879326684730835,50,0.0,50.0,5044683789.059552,
2023-01-02 05:00:00,17190.278011452265,17178.188704290755,17199.75719660812,17169.205653398534,0.0007037591313971969,3538195124.436007,0.06831207507298265,0.010658733868308845,0.004769355826872509,50,0.0,50.0,4999548001.154083,
2023-01-02 06:00:00,17149.28913836752,17190.278011452265,17208.135891493705,17117.4031800568,0.0023844217677828627,13287175775.209484,0.053980254749107726,0.012017966083539111,0.017651002700147002,50,0.0,50.0,5459330524.3796835,
2023-01-02 07:00:00,17529.596955874815,17149.28913836752,17530.071634582444,17148.99193151141,0.022176302145168636,4497096001.115374,0.07449980749628149,0.04290925097167397,0.03,50,0.0,50.0,5446099369.468102,
2023-01-02 08:00:00,17457.05920588333,17529.596955874815,17547.914175446247,17454.303520480706,0.004138015846803178,2953707540.831763,0.061760659237132254,0.03598711615381944,0.03,50,0.0,50.0,5497784804.68024,
2023-01-02 09:00:00,17585.04768234678,17457.05920588333,17585.162616029516,17440.289238437206,0.007331617253168998,8285465052.756278,0.06263099770867364,0.043016722600309976,0.03,50,0.0,50.0,5699781831.926713,
2023-01-02 10:00:00,17654.573123105045,17585.04768234678,17687.240868925244,17581.291509194532,0.00395366802605035,1623976324.1074061,0.049740931449928416,0.08421117348819962,0.03,50,0.0,50.0,5097370256.135371,
2023-01-02 11:00:00,17505.997037183315,17654.573123105045,17672.119660306074,17498.098425308115,0.008415728031808567,4787523097.650536,0.0378987268046147,0.08027455901979663,0.03,50,0.0,50.0,5182438352.3964205,
2023-01-02 12:00:00,17460.269032232365,17505.997037183315,17509.491413059503,17449.879298398188,0.0026121337078843787,1007326342.1118641,0.01642084231331986,0.07996960071133286,0.03,50,0.0,50.0,5122524076.321999,
2023-01-02 13:00:00,17461.504857851698,17460.269032232365,17473.415517463232,17443.4537424193,7.077929996679444e-05,1500842847.1086876,0.015777920881718144,0.07298188229224856,0.03,50,0.0,50.0,4980110285.873124,
2023-01-02 14:00:00,17428.903793375117,17461.504857851698,17463.110657124907,17415.29134421504,0.0018670249066146116,1797602141.1510687,0.016304737342262454,0.08153785206637543,0.03,50,0.0,50.0,4849597725.450032,
2023-01-02 15:00:00,17406.588535910018,17428.903793375117,17447.38595008414,17374.485646879348,0.0012803592084535964,2046324425.621182,-0.0070171847233243545,0.07380523976354758,0.03,50,0.0,50.0,4854217945.135344,
2023-01-02 16:00:00,17463.030924887356,17406.588535910018,17467.303891611118,17375.643533043123,0.003242587647826367,1856883670.0410671,0.0003420804692013668,0.07580788995962551,0.03,50,0.0,50.0,4700626740.933911,
2023-01-02 17:00:00,17195.15266453993,17463.030924887356,17479.301236991912,17169.426278186744,0.015339734637110358,5824143511.014333,-0.02217196250188469,0.07198021302949731,0.03,50,0.0,50.0,4647138067.915501,
2023-01-02 18:00:00,17184.39462645766,17195.15266453993,17205.652600612102,17161.734998062864,0.0006256436504026297,6190215139.793363,-0.026632107917242687,0.0806392860958498,0.03,50,0.0,50.0,4567471626.887212,
2023-01-02 19:00:00,17158.13783207507,17184.39462645766,17210.529332438753,17151.125607922713,0.0015279441000594085,8894153937.021023,-0.019870859361473703,0.07619270916035936,0.03,50,0.0,50.0,4753680363.244706,
2023-01-02 20:00:00,17199.721893372513,17158.13783207507,17216.311206861315,17137.435343530553,0.0024235765969722323,1997537854.963225,-0.014922286614190927,0.08212910432116605,0.03,50,0.0,50.0,4468612759.816718,
2023-01-02 21:00:00,17494.76238471482,17199.721893372513,17524.439984958244,17194.576237024954,0.01715379429803421,7970856332.50991,0.0019046197411884958,0.08723465052002966,0.03,50,0.0,50.0,4721895926.139538,
2023-01-02 22:00:00,17600.20630125681,17494.76238471482,17633.342152595356,17478.826484979058,0.006027170545289451,7098657328.3530445,0.009828644986083823,0.08169322771132337,0.03,50,0.0,50.0,4602797802.690724,
2023-01-02 23:00:00,17683.04725532918,17600.20630125681,17717.335563450386,17583.884008632685,0.004706817218753434,3912015955.9988055,0.01588241824920633,0.08390574635722636,0.03,50,0.0,50.0,4650020266.86148,
2023-01-03 00:00:00,17993.134690006937,17683.04725532918,18002.498186039542,17658.227167037898,0.017535859640046114,7972951855.45235,0.03035577085098695,0.09436545553822517,0.03,50,0.0,50.0,4850643043.336546,
2023-01-03 01:00:00,18007.70336589995,17993.134690006937,18035.347664465018,17963.0572613284,0.0008096796997303368,3903804748.06469,0.04725463723481038,0.08817127708774031,0.03,50,0.0,50.0,4898134900.603759,
2023-01-03 02:00:00,17790.337910636412,18007.70336589995,18023.291644970643,17778.934223289012,0.012070692794459825,6011783350.433562,0.03526125286053561,0.05781350582074474,0.03,50,0.0,50.0,4857953403.260659,
2023-01-03 03:00:00,17639.37883976528,17790.337910636412,17805.372770148475,17637.92601550274,0.008485452700753848,2937585568.627315,0.02804739141275503,0.045806691302990865,0.03,50,0.0,50.0,4768183027.118132,
2023-01-03 04:00:00,17706.443238420536,17639.37883976528,17737.18978351585,17637.71548332623,0.0038019705378780078,1309066970.9501908,0.029461019671677136,0.03075146880868962,0.03,50,0.0,50.0,4633537120.638439,
2023-01-03 05:00:00,17498.652563123764,17706.443238420536,17711.541257474466,17468.036070574723,0.01173531422990104,3973301555.4512577,0.00022236246045514996,0.01793889263838877,0.03,50,0.0,50.0,4651666555.264074,
2023-01-03 06:00:00,17414.358341894967,17498.652563123764,17515.29408296816,17397.420236291207,0.004817183547402681,2520893008.510041,-0.01055941937161109,0.015456570904412548,0.03,50,0.0,50.0,4203071439.9849305,
2023-01-03 07:00:00,17446.290575214978,17414.358341894967,17466.977801769423,17405.704542713203,0.0018336726908385614,2832125264.929744,-0.013388907279137108,-0.004752327213770724,0.01943339801978367,50,0.0,50.0,4133697659.3105297,
2023-01-03 08:00:00,17628.977474691295,17446.290575214978,17631.30885150429,17445.152211234872,0.010471389243960516,7345047274.585437,-0.020238675560956487,0.009848065861518318,0.014184991503258233,50,0.0,50.0,4316670148.216932,
2023-01-03 09:00:00,17665.884859115373,17628.977474691295,17696.429677662712,17610.295294864252,0.0020935635363459326,6750633977.429473,-0.01898179350465412,0.004596926788531963,0.005712051198842205,50,0.0,50.0,4252718853.411649,
2023-01-03 10:00:00,17776.63826423505,17665.884859115373,17787.814049479486,17661.01069049663,0.006269338105785893,4221880068.551313,-0.0007700610561854893,0.006914080577244741,0.01520100892293559,50,0.0,50.0,4360964842.763478,
2023-01-03 11:00:00,17830.340124271064,17776.63826423505,17853.762759697456,17761.76675967596,0.0030209232610676207,1898202820.4621243,0.010825850855660013,0.018527541527559643,0.019798346313240584,50,0.0,50.0,4240576497.880628,
2023-01-03 12:00:00,17880.03058328966,17830.340124271064,17913.218780914194,17811.88515361538,0.002786848633972827,2795605018.5240145,0.009803625862728982,0.024040955513480178,0.03,50,0.0,50.0,4315088109.3978,
2023-01-03 13:00:00,17922.229183048843,17880.03058328966,17948.02840111861,17871.815021754148,0.0023600966207866225,2265057722.660783,0.0242062420747593,0.026385144290125506,0.03,50,0.0,50.0,4346930395.879138,
2023-01-03 14:00:00,17820.089670243615,17922.229183048843,17953.80675740523,17813.00309081215,0.005699040658504351,4075306197.788153,0.023298666559108838,0.022444663273498033,0.03,50,0.0,50.0,4441834731.5723505,
2023-01-03 15:00:00,17650.542147318734,17820.089670243615,17822.544672932574,17649.842900945492,0.009514403466105659,3483418275.318529,0.011707449857216279,0.014015015688193966,0.03,50,0.0,50.0,4501713641.976406,
2023-01-03 16:00:00,17789.89179403441,17650.542147318734,17807.42318710454,17629.7094444984,0.007894921615019257,6529224887.661243,0.009127830560458072,0.01871730460496579,0.03,50,0.0,50.0,4696394526.043914,
2023-01-03 17:00:00,17927.292754807208,17789.89179403441,17947.54457655616,17782.705057492938,0.007723541118944466,2704229474.0011005,0.014797328171022972,0.04257828380768647,0.03,50,0.0,50.0,4566398107.835029,
2023-01-03 18:00:00,17986.794035494975,17927.292754807208,18011.581236351805,17895.699726464773,0.0033190332473269635,10355302095.808722,0.01182201989690812,0.04669349293235592,0.03,50,0.0,50.0,4739943397.669003,
2023-01-03 19:00:00,17859.104419700754,17986.794035494975,17990.968003014492,17837.53860280353,0.0070990758854657665,1934462779.7139218,0.0016132219144004978,0.04085330205911464,0.03,50,0.0,50.0,4449956266.114539,
2023-01-03 20:00:00,17640.868645557617,17859.104419700754,17882.27708653525,17621.23738135047,0.012219861030791423,5595450239.372903,-0.013375924421268004,0.025648481697549297,0.03,50,0.0,50.0,4599869282.13161,
2023-01-03 21:00:00,17643.93056425581,17640.868645557617,17649.08236440455,17623.059403199237,0.00017356961041503638,1343953208.8242505,-0.015528125209795518,0.008526447873983045,0.03,50,0.0,50.0,4323748318.644707,
2023-01-03 22:00:00,17849.413070453982,17643.93056425581,17851.826768303566,17636.24424720095,0.011646073160957116,7965131415.308267,0.0016455248403901557,0.01415930955192124,0.03,50,0.0,50.0,4359851405.601174,
2023-01-03 23:00:00,17696.81690603255,17849.413070453982,17866.02398263953,17662.505947754216,0.008549085833753467,4356107113.079128,0.0026217188303672145,0.0007786921849242123,0.01604165137822446,50,0.0,50.0,4378355203.812855,
2023-01-04 00:00:00,17825.214284474754,17696.81690603255,17846.617920723635,17662.341350546485,0.0072553939572284065,4502535991.190259,0.001985537115643865,-0.00933247087987632,0.07410221040992668,50,0.0,50.0,4233754542.801934,
2023-01-04 01:00:00,17952.078574194038,17825.214284474754,17986.478980066993,17813.679268855198,0.00711712564542788,2580671543.072534,0.0013825745875759576,-0.003088944246563141,-0.008038774394660901,50,0.0,50.0,4178623992.593928,
2023-01-04 02:00:00,17932.804883435932,17952.078574194038,17977.13520114583,17904.965415250408,0.0010736188947954028,5406003515.755281,-0.0030015995041974275,0.008008109430813093,-0.003713697801755249,50,0.0,50.0,4153383166.1489997,
2023-01-04 03:00:00,17869.088707128463,17932.804883435932,17953.94011139105,17864.827070076135,0.003553051333666235,4841328633.135609,0.0005590586847510348,0.013022559889996677,0.012660528645964824,50,0.0,50.0,4232705793.836845,
2023-01-04 04:00:00,17991.858497207402,17869.088707128463,17999.579339878193,17841.00237804127,0.0068705120944394515,3049062969.9791465,0.01989640412283067,0.016119288043549895,0.024790466580473756,50,0.0,50.0,4305205627.129718,
2023-01-04 05:00:00,17753.67712195929,17991.858497207402,17997.257190400684,17743.510232583933,0.013238286377423636,4913254472.066708,0.00622007422347326,0.014573954075353113,0.029310831773136894,50,0.0,50.0,4344370331.988695,
2023-01-04 06:00:00,17775.86263897771,17753.67712195929,17797.45224983338,17743.397892501314,0.0012496294072499303,2029299206.3114479,-0.004120607842171609,0.020758978883134827,0.03,50,0.0,50.0,4323887256.897087,
2023-01-04 07:00:00,17827.099444231822,17775.86263897771,17835.04851362296,17757.77764167981,0.0028823808045053134,2100773512.008,0.007361919315267418,0.021827497792444195,0.03,50,0.0,50.0,4293414267.1920147,
2023-01-04 08:00:00,17907.43925492551,17827.099444231822,17932.746230457346,17813.04823013376,0.004506611462229859,2685325283.7555265,0.004612846114415037,0.015795685293374717,0.03,50,0.0,50.0,4099259184.2407684,
2023-01-04 09:00:00,17981.591645191114,17907.43925492551,17985.70860582828,17903.201671933428,0.0041408706856402855,3137549770.446635,0.0016439918572717094,0.017870986287609636,0.03,50,0.0,50.0,3948714008.949816,
2023-01-04 10:00:00,18092.83068408041,17981.591645191114,18105.12063097501,17960.130756531853,0.006186273222317684,3906420981.2730517,0.008923634740056086,0.017786963718641413,0.03,50,0.0,50.0,3935569880.3132224,
2023-01-04 11:00:00,18175.844555879812,18092.83068408041,18203.947565560866,18085.05710767361,0.004588219126620441,3584495761.2371907,0.017166843468015003,0.019377332636433486,0.03,50,0.0,50.0,4005832086.17885,
2023-01-04 12:00:00,18423.91095281818,18175.844555879812,18454.532859134924,18159.466444057634,0.013648135918840731,3253965919.892437,0.024013775768514378,0.030418313156400423,0.03,50,0.0,50.0,4024930457.069201,
2023-01-04 13:00:00,18253.447379830126,18423.91095281818,18436.51462140486,18245.013896888115,0.0092523011766934,6372496938.101375,0.028150239211722328,0.018480859350607837,0.03,50,0.0,50.0,4196073757.7125587,
2023-01-04 14:00:00,18150.100156791832,18253.447379830126,18260.951354704644,18118.969640734816,0.005661792037842228,6594725831.293827,0.021053128358087037,0.018519013801556516,-0.028905667216603446,50,0.0,50.0,4301049575.775295,
2023-01-04 15:00:00,18250.14694172503,18150.100156791832,18285.121518256605,18137.762266232425,0.005512189137742096,6004260605.875153,0.023730584934280374,0.033970899556611034,0.03,50,0.0,50.0,4406084672.881822,
2023-01-04 16:00:00,17544.17978824807,18250.14694172503,18276.851849872637,17513.039191053806,0.03868282023871916,12450527108.987345,-0.02028539432724996,-0.01381188871922967,0.025889317702129145,50,0.0,50.0,4652805598.77041,
2023-01-04 17:00:00,17558.109409411143,17544.17978824807,17586.450279961915,17532.728486087028,0.000793973917914581,886834771.624112,-0.023550876036784296,-0.020593368471492624,0.0003124569281776544,50,0.0,50.0,4577080819.504701,
2023-01-04 18:00:00,17331.432976209308,17558.109409411143,17565.83061999168,17325.21109326187,0.012910070664005402,2977427816.9667745,-0.04208284049996913,-0.03643567930963043,-0.03,50,0.0,50.0,4269669391.2196198,
2023-01-04 19:00:00,17338.152274605247,17331.432976209308,17352.870238426993,17311.437417726025,0.0003876943357865592,1443753329.5967174,-0.04608821772760896,-0.02917011586095175,-0.03,50,0.0,50.0,4249223164.1314034,
2023-01-04 20:00:00,17248.17714260382,17338.152274605247,17340.50522716347,17229.026913197,0.005189430256256844,1547460333.1285155,-0.06381564767791681,-0.022260326905879757,-0.03,50,0.0,50.0,4080556918.037887,
2023-01-04 21:00:00,16829.42442071464,17248.17714260382,17251.859403441144,16808.592502849864,0.02427808564505296,11692616958.185476,-0.07801391865785401,-0.046163531452070417,-0.03,50,0.0,50.0,4511751240.927938,
2023-01-04 22:00:00,16867.481303109387,16829.42442071464,16874.935348188097,16819.23175265481,0.0022613300041267603,7744120855.265834,-0.0706673154749774,-0.05501199190521178,-0.03,50,0.0,50.0,4502542467.592836,
2023-01-04 23:00:00,16936.031240536005,16867.481303109387,16946.302422899862,16856.643295999264,0.004064029252190737,3600294898.1095867,-0.07200576002950321,-0.042989972125281106,-0.03,50,0.0,50.0,4471050291.969106,
2023-01-05 00:00:00,17053.743861028594,16936.031240536005,17087.755329451218,16927.93309687724,0.006950425328151599,5084397258.509138,-0.027954337742707946,-0.04327972786941969,-0.03,50,0.0,50.0,4495294511.440726,
2023-01-05 01:00:00,17295.024840712515,17053.743861028594,17309.624905151915,17021.63042534423,0.01414827041206479,4252813369.3207774,-0.01498365015071701,-0.03660042656152551,-0.03,50,0.0,50.0,4564967087.534403,
2023-01-05 02:00:00,17351.48864944854,17295.024840712515,17375.707016901146,17271.324243463903,0.003264742852702396,6223270935.729191,0.0011571849406084578,-0.03241635861015468,-0.03,50,0.0,50.0,4599019896.699983,
2023-01-05 03:00:00,17904.26343457782,17351.48864944854,17936.650355607584,17324.40824514789,0.03185748475516825,8890871166.988104,0.03265118168339898,0.001968467895921533,-0.03,50,0.0,50.0,4767750835.610503,
2023-01-05 04:00:00,18052.602342598795,17904.26343457782,18061.486274875053,17897.253134661918,0.008285116478709442,3248321580.5338264,0.04663827332849024,0.003376185145121058,-0.01871319844501085,50,0.0,50.0,4776053277.7169485,
2023-01-05 05:00:00,18117.162101930546,18052.602342598795,18122.406012866708,18028.630500321302,0.003576202372741033,4654798563.367203,0.0765170364133716,0.020473785654334442,0.01712421855153971,50,0.0,50.0,4765284281.521135,
2023-01-05 06:00:00,18229.904692359785,18117.162101930546,18238.77383987172,18089.355506298634,0.006222971886818085,3569156533.595625,0.08077218908784234,0.025542617120953848,0.03,50,0.0,50.0,4829445003.491309,
2023-01-05 07:00:00,18193.547092913203,18229.904692359785,18262.01345339653,18181.086110290507,0.0019943932818157206,3615001405.6452208,0.07425091714328924,0.02055565179449026,0.03,50,0.0,50.0,4892537832.392859,
2023-01-05 08:00:00,18012.41466516319,18193.547092913203,18217.528318683922,18006.733815908912,0.009955861098717156,6314840534.293434,0.05621468294275034,0.00586211175943574,0.03,50,0.0,50.0,5043767634.498607,
2023-01-05 09:00:00,18635.95430853715,18012.41466516319,18652.776430006248,17986.435986469696,0.03461721567957876,53353480269.68513,0.0775326708215005,0.036390697567700414,0.03,50,0.0,50.0,7136098071.966877,
2023-01-05 10:00:00,18422.386493453167,18635.95430853715,18666.177440129297,18399.86904654229,0.011459988125542275,11453968234.94628,0.06171792320762415,0.01821471803539998,0.03,50,0.0,50.0,7450579207.536594,
2023-01-05 11:00:00,18452.22410811254,18422.386493453167,18460.96036686591,18401.14361962229,0.0016196389468854377,3473362087.3549614,0.03060503860083208,0.015205871253081371,0.03,50,0.0,50.0,7445948637.791501,
2023-01-05 12:00:00,18364.12726003591,18452.22410811254,18461.008602143564,18357.421905798215,0.004774321380472291,2308169709.069593,0.017256510254037405,-0.0032448969676074357,0.019616436971750834,50,0.0,50.0,7406540462.340549,
2023-01-05 13:00:00,18801.522538894493,18364.12726003591,18822.851741583836,18354.256758126612,0.023817918089167334,2116550601.810318,0.037774152105810366,0.030025843757600867,0.027653446238057364,50,0.0,50.0,7229209364.99509,
2023-01-05 14:00:00,18615.864912033463,18801.522538894493,18830.93794201657,18592.599380071435,0.00987460597815748,8462491714.23568,0.02117181774600474,0.025661828376596585,0.03,50,0.0,50.0,7307032943.451,
2023-01-05 15:00:00,18694.852923187285,18615.864912033463,18704.557739784665,18592.923103603538,0.004243048148827366,6325271659.603852,0.027554045822617557,0.024367254843605135,0.03,50,0.0,50.0,7320408404.023029,
2023-01-05 16:00:00,18602.25406467129,18694.852923187285,18702.667147441854,18581.615874503488,0.004953173950951184,2717011490.3830776,0.032746270307049796,0.06030913323927334,0.03,50,0.0,50.0,6914845253.247851,
2023-01-05 17:00:00,18208.10100406768,18602.25406467129,18619.51442306917,18180.12828574549,0.021188457013506246,5875997626.845379,-0.022958486449683457,0.037019452351068294,0.03,50,0.0,50.0,7122727038.8820715,
2023-01-05 18:00:00,18332.3848219517,18208.10100406768,18337.305405996107,18178.231785567827,0.006825742995178574,4436540412.431762,-0.0048854512705751585,0.057753553737673435,0.03,50,0.0,50.0,7183523397.026444,
2023-01-05 19:00:00,18452.1333364715,18332.3848219517,18479.730780625294,18322.180270560923,0.006532075105493584,5322277457.189656,-4.919279134485421e-06,0.06425027559008534,0.03,50,0.0,50.0,7345128569.009483,
2023-01-05 20:00:00,18545.62034630559,18452.1333364715,18567.034266504812,18446.287476369398,0.005066460778782034,8544575732.672532,0.009883022683285558,0.07522204769668228,0.03,50,0.0,50.0,7636675043.990485,
2023-01-05 21:00:00,18541.51921895003,18545.62034630559,18564.626931663242,18534.05930627972,0.00022113724313221894,1571000555.9640403,-0.013828843882541797,0.10173222538306437,0.03,50,0.0,50.0,7214941027.231258,
2023-01-05 22:00:00,18559.47765826708,18541.51921895003,18591.855164937777,18531.077330323693,0.0009685527439786679,4376996269.251132,-0.003028989199955756,0.10031114454804735,0.03,50,0.0,50.0,7074644169.480645,
2023-01-05 23:00:00,18527.717488512637,18559.47765826708,18586.62305532626,18492.59825290575,0.0017112642036180015,3610173517.9940653,-0.008940184518239747,0.09398224562593893,0.03,50,0.0,50.0,7075055778.642498,
2023-01-06 00:00:00,18772.575343996476,18527.717488512637,18778.17970082867,18522.567716233592,0.01321575934195085,3836148463.7488427,0.009155948452970186,0.10078909927196533,0.03,50,0.0,50.0,7023045412.194153,
2023-01-06 01:00:00,18969.209045284577,18772.575343996476,18985.159563391215,18739.23652314427,0.010474519222051448,6798035766.062911,0.041800517310776275,0.0968014917579667,0.03,50,0.0,50.0,7129096345.391743,
2023-01-06 02:00:00,18972.983369579466,18969.209045284577,18985.174291373984,18961.491690982122,0.00019897109499278365,2847655710.645863,0.034943546835253914,0.09344989083587696,0.03,50,0.0,50.0,6988445711.01327,
2023-01-06 03:00:00,19121.18484070471,18972.983369579466,19151.85787666344,18959.65797980713,0.0078111843687622695,3981857195.2254343,0.036258761631144276,0.06796824737155593,0.03,50,0.0,50.0,6783903462.189824,
2023-01-06 04:00:00,19084.45873490337,19121.18484070471,19148.6296963775,19079.654311602495,0.001920702409777375,3822249289.837209,0.029054751393372547,0.05715831838104024,0.03,50,0.0,50.0,6807817116.744133,
2023-01-06 05:00:00,18931.469236360605,19084.45873490337,19102.33042381645,18927.55570975109,0.008016444200377837,3321167828.9301844,0.02103117941986299,0.044946726747192134,0.03,50,0.0,50.0,6752249169.4759245,
2023-01-06 06:00:00,18748.18303077821,18931.469236360605,18962.352987364964,18744.615512405064,0.009681562656022824,6136388417.693532,0.010167601480264521,0.028430117829175483,0.03,50,0.0,50.0,6859217164.64667,
2023-01-06 07:00:00,18746.031420209307,18748.18303077821,18763.557293685502,18733.18068174148,0.00011476368485263677,2457859723.8395705,0.0117830991233554,0.030367048518609607,0.03,50,0.0,50.0,6811002927.904767,
2023-01-06 08:00:00,18612.08003882076,18746.031420209307,18775.942969615866,18592.586040668644,0.007145586091578782,9419654643.32887,-0.008549455907606252,0.03329178151874057,0.03,50,0.0,50.0,6940370182.447911,
2023-01-06 09:00:00,18489.774896862185,18612.08003882076,18613.266153995028,18482.349124437344,0.006571277455473701,4439359690.414674,-0.025274335228097966,-0.00784394559327728,0.03,50,0.0,50.0,4902281824.978309,
2023-01-06 10:00:00,18442.845344128807,18489.774896862185,18494.74041079161,18408.443010914772,0.002538135428644006,2402960030.802962,-0.027941732468951708,0.0011105429083746454,0.01780489717892089,50,0.0,50.0,4525156483.139005,
2023-01-06 11:00:00,18479.600736223776,18442.845344128807,18507.540946671637,18421.17177428537,0.0019929350059137985,3825242840.758424,-0.03355357473011533,0.0014836492311622873,-0.003342998966263667,50,0.0,50.0,4539818181.197482,
2023-01-06 12:00:00,18405.274084025466,18479.600736223776,18483.811466956256,18372.69436523152,0.004022091887116108,5872242970.648991,-0.035588363301902404,0.002240608737181793,0.00334470255365499,50,0.0,50.0,4688321233.763289,
